age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,deposit
21,services,single,secondary,no,361,no,no,telephone,5,jun,1,95,1,other,no
27,technician,married,tertiary,no,8,yes,yes,cellular,18,may,1,370,2,failure,no
43,management,married,tertiary,no,1336,yes,yes,cellular,27,may,2,309,1,failure,no
46,admin.,divorced,secondary,no,2087,no,no,cellular,1,jun,1,119,4,other,no
34,management,married,tertiary,no,63,no,no,cellular,18,nov,1,102,2,failure,no
40,management,married,secondary,no,643,yes,no,cellular,17,apr,2,256,1,failure,no
57,services,married,secondary,no,0,yes,no,cellular,14,may,9,282,3,other,no
49,unemployed,married,secondary,no,13818,no,no,cellular,21,nov,1,113,2,failure,no
55,technician,married,secondary,no,517,yes,yes,cellular,6,feb,3,263,4,failure,no
36,technician,single,secondary,no,144,no,no,cellular,26,may,1,308,2,failure,no
36,blue-collar,married,secondary,no,153,yes,no,cellular,8,may,1,171,2,failure,no
30,management,single,tertiary,no,640,no,no,cellular,6,feb,4,213,2,failure,no
44,blue-collar,married,secondary,no,3060,yes,no,cellular,20,nov,1,189,2,failure,no
49,blue-collar,married,secondary,no,1127,yes,yes,cellular,17,apr,2,281,1,failure,no
43,services,married,secondary,no,2478,yes,no,cellular,28,jan,1,230,1,failure,no
31,technician,married,secondary,no,450,no,yes,cellular,20,nov,2,129,4,failure,no
48,technician,married,secondary,no,-938,yes,no,cellular,7,may,1,344,2,failure,no
39,housemaid,married,secondary,no,1444,no,no,cellular,19,nov,1,117,8,success,no
60,retired,married,secondary,no,2060,no,no,cellular,26,mar,1,88,3,other,no
47,admin.,married,secondary,no,1387,yes,no,cellular,14,oct,1,826,1,failure,no
53,management,married,tertiary,no,1356,yes,no,cellular,9,nov,2,96,4,failure,no
53,technician,married,secondary,no,65,no,no,cellular,25,nov,1,92,2,failure,no
55,admin.,married,secondary,no,865,yes,no,cellular,8,jul,1,82,2,failure,no
27,management,single,secondary,no,145,yes,no,cellular,5,may,4,89,3,failure,no
42,blue-collar,married,secondary,no,429,yes,no,cellular,18,may,1,370,1,failure,no
37,blue-collar,married,secondary,no,342,yes,no,cellular,12,may,2,175,1,failure,no
46,admin.,married,secondary,no,0,yes,yes,cellular,20,apr,2,259,2,failure,no
42,management,married,tertiary,no,1272,yes,no,cellular,5,may,1,169,1,failure,no
55,retired,married,secondary,no,1279,yes,no,cellular,13,may,3,357,8,other,no
44,entrepreneur,married,secondary,no,887,yes,no,cellular,17,apr,1,14,2,failure,no
34,management,married,tertiary,no,303,yes,no,cellular,29,jan,1,195,2,failure,no
41,management,married,tertiary,no,4063,yes,no,cellular,12,may,5,172,2,failure,no
28,services,single,secondary,no,123,yes,no,cellular,6,may,1,359,3,failure,no
31,technician,single,tertiary,no,424,no,no,cellular,29,jan,1,161,2,failure,no
31,admin.,single,secondary,no,387,yes,no,cellular,13,may,2,370,1,failure,no
32,technician,single,tertiary,no,696,no,yes,cellular,13,aug,4,105,4,failure,no
35,services,single,secondary,no,1239,yes,no,cellular,5,may,2,347,1,failure,no
72,retired,married,primary,no,2079,no,no,cellular,13,aug,1,191,3,other,no
41,blue-collar,married,secondary,no,598,yes,no,cellular,12,may,3,364,11,failure,no
41,entrepreneur,married,tertiary,no,121,yes,no,cellular,5,may,1,287,1,failure,no
29,admin.,single,secondary,no,-498,yes,no,cellular,2,feb,3,227,14,failure,no
59,management,divorced,tertiary,no,258,yes,no,cellular,20,apr,1,173,1,success,no
56,technician,single,primary,no,145,yes,no,telephone,6,feb,2,9,2,other,no
50,management,divorced,tertiary,no,2564,yes,no,cellular,21,nov,4,113,8,failure,no
40,services,married,secondary,no,9374,yes,no,cellular,21,nov,8,185,1,failure,no
33,services,married,secondary,no,255,yes,yes,cellular,21,nov,2,184,2,failure,no
43,unemployed,divorced,secondary,no,1854,no,no,cellular,13,nov,2,197,1,success,no
45,self-employed,married,tertiary,no,-497,yes,yes,cellular,15,may,1,176,1,failure,no
40,management,married,tertiary,no,7780,no,no,telephone,4,may,1,355,1,other,no
32,management,married,tertiary,no,937,no,no,cellular,28,aug,1,94,2,failure,no
69,retired,married,primary,no,324,no,no,cellular,12,aug,1,189,4,success,no
37,technician,married,secondary,no,1824,yes,no,cellular,3,jul,2,324,2,other,no
31,self-employed,married,secondary,no,581,yes,no,cellular,13,oct,1,152,6,failure,no
35,services,married,secondary,no,142,yes,no,cellular,20,nov,2,196,4,failure,no
37,blue-collar,married,primary,no,1322,yes,no,cellular,21,nov,8,185,1,other,no
50,technician,married,secondary,no,103,yes,no,cellular,3,feb,4,267,6,failure,no
43,technician,divorced,secondary,no,-36,yes,no,cellular,17,nov,1,104,1,failure,no
29,blue-collar,married,secondary,no,313,yes,no,cellular,20,apr,2,343,3,other,no
43,admin.,single,secondary,no,6,no,no,cellular,4,feb,1,264,1,failure,no
31,blue-collar,married,primary,no,1127,yes,no,telephone,13,may,1,349,1,failure,no
29,blue-collar,single,secondary,no,2806,no,no,cellular,15,oct,1,93,5,other,no
40,technician,single,secondary,no,822,yes,yes,cellular,29,jan,2,245,3,failure,no
37,blue-collar,married,secondary,no,740,yes,no,cellular,7,may,3,342,2,failure,no
54,management,married,tertiary,no,1114,yes,no,cellular,21,nov,2,175,1,other,no
26,blue-collar,single,secondary,no,249,yes,no,cellular,29,jan,3,262,5,failure,no
48,admin.,married,secondary,no,1060,yes,no,cellular,20,apr,2,318,3,failure,no
35,technician,single,secondary,no,-89,yes,no,cellular,15,may,1,368,1,failure,no
40,services,married,secondary,no,695,yes,no,cellular,11,may,1,348,10,failure,no
25,admin.,single,tertiary,no,1141,yes,no,cellular,5,may,1,347,1,failure,no
55,management,divorced,tertiary,no,8044,yes,no,cellular,11,may,5,333,19,other,no
56,admin.,single,secondary,no,1854,yes,no,telephone,7,may,1,342,2,failure,no
33,blue-collar,single,secondary,no,1794,yes,no,cellular,12,may,1,173,1,other,no
35,technician,married,secondary,no,2019,yes,yes,cellular,18,nov,2,144,1,failure,no
27,management,single,tertiary,no,6791,no,no,telephone,22,mar,2,229,28,success,no
34,housemaid,single,primary,no,443,no,no,cellular,30,jan,1,2,1,other,no
38,management,single,tertiary,no,427,yes,no,cellular,18,nov,1,182,1,failure,no
44,entrepreneur,married,tertiary,no,1631,yes,no,cellular,17,nov,1,195,2,failure,no
44,admin.,married,secondary,no,497,yes,no,cellular,3,feb,3,270,2,other,no
32,admin.,married,tertiary,no,390,yes,yes,cellular,5,may,1,243,1,other,no
39,technician,single,secondary,no,300,no,no,cellular,10,sep,6,394,1,failure,no
41,technician,single,primary,no,340,yes,no,cellular,13,may,1,349,1,failure,no
35,management,married,tertiary,no,867,yes,no,cellular,20,nov,2,171,3,success,no
44,blue-collar,married,primary,no,0,yes,yes,cellular,21,nov,2,116,3,other,no
49,admin.,married,secondary,no,1096,yes,no,cellular,17,apr,1,303,5,failure,no
39,services,married,secondary,no,20928,no,no,cellular,14,may,1,352,1,other,no
38,blue-collar,divorced,secondary,no,0,yes,no,cellular,11,may,1,173,1,failure,no
42,services,married,secondary,no,115,yes,yes,cellular,17,apr,1,149,2,failure,no
39,self-employed,single,tertiary,no,2298,yes,yes,cellular,20,apr,2,319,18,other,no
35,technician,married,tertiary,no,633,yes,yes,cellular,2,feb,3,5,3,other,no
58,management,married,tertiary,no,2261,yes,no,cellular,3,jun,1,391,1,failure,no
43,blue-collar,married,primary,no,18,yes,no,cellular,14,may,2,370,3,other,no
27,admin.,single,secondary,no,125,no,no,cellular,21,jul,1,288,8,failure,no
43,services,married,primary,no,2567,yes,no,cellular,14,may,1,360,2,failure,no
35,technician,married,secondary,no,6,yes,no,cellular,11,may,2,348,2,failure,no
53,housemaid,married,secondary,no,1182,yes,no,cellular,7,sep,1,293,1,failure,no
44,blue-collar,married,secondary,no,3060,yes,no,cellular,20,apr,2,151,3,failure,no
33,management,married,tertiary,no,2044,yes,no,cellular,15,may,3,177,1,failure,no
28,admin.,married,tertiary,no,174,yes,yes,cellular,11,feb,1,184,2,failure,no
46,services,married,primary,no,116,yes,no,cellular,18,may,4,341,3,failure,no
26,admin.,single,secondary,no,141,yes,no,cellular,18,may,4,349,6,other,no
38,services,married,secondary,no,-349,yes,no,cellular,20,apr,2,328,5,failure,no
73,retired,married,secondary,no,2850,no,no,cellular,8,oct,1,144,7,failure,no
34,technician,divorced,tertiary,no,66,no,yes,cellular,5,feb,1,170,2,failure,no
31,admin.,single,secondary,no,-422,yes,no,cellular,18,may,2,329,15,other,no
42,management,married,tertiary,no,72,yes,no,cellular,20,apr,2,348,3,failure,no
38,technician,married,secondary,no,1,yes,no,cellular,21,nov,5,199,1,success,no
38,technician,single,tertiary,no,5122,yes,no,cellular,20,nov,1,184,1,failure,no
42,admin.,married,secondary,no,437,yes,no,cellular,11,aug,3,190,1,failure,no
32,management,married,tertiary,no,2213,no,no,cellular,29,jan,2,154,7,failure,no
56,blue-collar,married,secondary,no,1521,yes,yes,cellular,21,nov,2,179,3,other,no
32,admin.,married,secondary,no,1661,yes,no,cellular,5,feb,1,209,2,failure,no
56,management,single,tertiary,no,6507,yes,yes,cellular,29,jan,1,196,1,failure,no
33,services,single,secondary,no,1852,no,no,telephone,25,feb,1,204,3,other,no
54,technician,married,secondary,no,719,yes,no,cellular,2,feb,1,264,1,failure,no
36,technician,married,secondary,no,4613,no,no,cellular,2,apr,1,134,2,failure,no
40,admin.,single,secondary,no,664,no,no,cellular,19,nov,2,121,2,success,no
32,admin.,single,tertiary,no,291,no,no,telephone,28,jan,6,275,5,other,no
20,student,single,primary,no,0,no,no,cellular,1,feb,5,91,8,failure,no
27,technician,single,tertiary,no,11862,no,no,telephone,25,may,5,101,1,success,no
56,management,divorced,tertiary,no,2037,no,no,cellular,6,may,1,91,5,success,no
44,entrepreneur,married,secondary,no,320,yes,yes,cellular,5,feb,3,234,2,other,no
44,blue-collar,single,primary,no,-234,yes,yes,cellular,15,may,3,347,1,failure,no
29,management,single,tertiary,no,0,yes,no,cellular,13,may,1,351,1,failure,no
39,housemaid,married,secondary,no,953,no,no,cellular,30,jan,6,232,3,other,no
55,blue-collar,married,primary,no,781,yes,no,cellular,3,feb,3,270,2,failure,no
40,blue-collar,single,primary,no,1530,yes,no,cellular,20,apr,3,315,1,failure,no
33,management,single,tertiary,no,2667,yes,no,cellular,18,may,1,180,3,failure,no
55,self-employed,married,secondary,no,2408,no,no,telephone,9,apr,2,140,1,failure,no
53,management,married,tertiary,no,1356,yes,no,cellular,5,aug,2,93,2,failure,no
65,retired,married,primary,no,493,no,no,cellular,16,oct,1,182,1,failure,no
40,blue-collar,married,primary,no,2805,yes,no,cellular,14,may,6,353,23,failure,no
28,services,single,secondary,no,6332,yes,no,telephone,7,may,1,343,4,failure,no
32,student,married,secondary,no,833,yes,no,telephone,2,nov,5,164,3,other,no
49,technician,divorced,secondary,no,972,no,no,cellular,16,nov,3,175,2,failure,no
31,technician,single,secondary,no,863,yes,no,cellular,3,feb,1,263,5,success,no
33,services,single,secondary,no,187,yes,no,cellular,20,apr,3,326,1,failure,no
44,services,divorced,secondary,no,206,yes,no,cellular,14,may,1,365,1,failure,no
31,admin.,married,secondary,no,728,yes,yes,cellular,15,may,1,352,4,failure,no
33,admin.,married,secondary,no,920,no,no,cellular,13,aug,1,105,1,success,no
47,blue-collar,married,secondary,no,668,yes,no,cellular,4,may,6,354,2,success,no
43,management,divorced,tertiary,no,36,no,no,cellular,13,feb,1,193,1,failure,no
57,retired,married,secondary,no,485,no,no,cellular,2,feb,2,187,2,failure,no
53,technician,divorced,secondary,no,392,yes,no,cellular,28,jan,1,245,1,failure,no
41,management,married,secondary,no,280,yes,no,cellular,2,jun,1,95,2,success,no
34,admin.,married,tertiary,no,35,yes,no,cellular,15,oct,1,69,2,failure,no
37,blue-collar,married,primary,no,240,yes,no,cellular,11,may,1,370,2,other,no
34,technician,single,secondary,no,440,yes,no,cellular,6,may,2,345,2,failure,no
27,student,single,secondary,no,91,no,no,telephone,4,dec,6,95,37,other,no
28,student,single,tertiary,no,3,no,no,cellular,11,nov,2,148,1,other,no
30,management,married,tertiary,no,6432,yes,no,cellular,21,nov,2,119,3,other,no
30,blue-collar,married,secondary,no,177,yes,no,cellular,9,apr,2,332,3,failure,no
43,admin.,single,secondary,no,386,no,no,cellular,12,oct,1,92,4,success,no
46,admin.,married,primary,no,469,yes,no,cellular,2,feb,1,264,10,other,no
48,management,married,tertiary,no,3842,no,no,cellular,1,oct,1,122,2,success,no
44,management,married,tertiary,no,1451,yes,no,cellular,5,feb,7,80,15,failure,no
32,blue-collar,single,secondary,no,567,yes,no,cellular,7,may,2,342,4,other,no
29,blue-collar,married,secondary,no,3310,no,no,cellular,1,sep,1,91,4,failure,no
42,unemployed,divorced,secondary,no,759,no,no,cellular,28,jan,1,169,3,failure,no
29,blue-collar,single,secondary,no,234,yes,no,cellular,8,may,1,345,1,other,no
38,management,single,tertiary,no,8669,yes,no,telephone,20,apr,3,150,6,failure,no
32,management,single,tertiary,no,1077,no,no,cellular,5,aug,1,717,4,failure,no
33,technician,married,secondary,no,4790,yes,no,cellular,20,apr,1,272,2,failure,no
41,admin.,single,secondary,no,2002,yes,no,cellular,15,may,2,350,1,failure,no
27,self-employed,married,tertiary,no,10005,yes,no,cellular,14,apr,3,271,2,failure,no
32,technician,single,tertiary,no,1710,yes,no,cellular,15,may,1,175,3,other,no
60,blue-collar,married,primary,no,14,yes,yes,cellular,15,may,4,178,3,failure,no
26,student,single,tertiary,no,641,yes,no,cellular,15,may,1,368,1,failure,no
58,management,married,secondary,no,-382,no,no,telephone,5,feb,4,189,12,success,no
48,blue-collar,married,primary,no,214,yes,yes,cellular,18,nov,1,162,1,failure,no
53,admin.,single,primary,no,0,yes,no,cellular,7,may,1,322,5,other,no
53,management,married,tertiary,no,2578,no,no,cellular,19,nov,4,107,2,failure,no
54,admin.,divorced,secondary,no,0,yes,yes,cellular,4,feb,1,182,3,success,no
56,services,married,secondary,no,1150,no,yes,cellular,17,nov,1,117,3,failure,no
40,technician,married,secondary,no,7313,yes,no,cellular,18,nov,2,182,1,failure,no
33,technician,single,secondary,no,930,yes,no,cellular,15,may,5,359,1,failure,no
33,technician,married,secondary,no,480,yes,no,cellular,30,jan,1,270,1,other,no
35,admin.,married,secondary,no,725,yes,no,cellular,20,nov,7,133,1,failure,no
42,blue-collar,married,primary,no,-97,yes,no,cellular,3,feb,4,271,5,failure,no
55,self-employed,married,secondary,no,12159,yes,no,cellular,20,nov,2,174,2,failure,no
37,technician,married,secondary,no,494,yes,no,cellular,2,feb,2,269,3,failure,no
50,self-employed,married,tertiary,no,202,yes,no,cellular,15,apr,1,148,4,failure,no
37,admin.,single,secondary,no,22,yes,no,cellular,7,may,2,289,5,failure,no
34,management,single,tertiary,no,747,no,no,cellular,31,aug,2,98,1,failure,no
52,management,married,tertiary,no,2428,yes,no,cellular,21,nov,1,116,3,failure,no
38,management,single,tertiary,no,427,yes,no,cellular,6,may,3,169,2,failure,no
46,blue-collar,married,secondary,no,2603,yes,yes,cellular,11,may,3,277,2,failure,no
39,technician,married,tertiary,no,108,no,no,cellular,28,may,3,28,2,other,no
33,management,married,tertiary,no,3301,yes,no,cellular,2,nov,2,171,2,failure,no
25,student,single,secondary,no,469,no,no,cellular,24,feb,1,187,2,success,no
29,management,single,tertiary,no,502,no,no,cellular,12,apr,2,199,3,other,no
61,housemaid,married,primary,no,848,no,no,cellular,27,apr,1,187,1,other,no
33,unemployed,married,tertiary,no,3335,no,no,cellular,15,jun,1,301,6,failure,no
71,retired,married,secondary,no,2064,no,no,cellular,9,nov,2,92,3,failure,no
52,technician,married,secondary,no,337,yes,no,cellular,8,may,1,261,4,failure,no
77,retired,married,primary,no,1492,no,no,telephone,1,sep,1,208,2,other,no
27,management,single,secondary,no,843,no,no,cellular,12,jul,2,185,1,success,no
51,admin.,married,secondary,no,176,no,no,cellular,28,jan,1,183,2,failure,no
51,management,divorced,tertiary,no,1937,yes,no,cellular,18,nov,4,152,11,other,no
32,blue-collar,married,primary,no,0,yes,yes,cellular,8,may,2,361,4,failure,no
29,admin.,single,secondary,no,260,yes,no,cellular,4,feb,2,273,2,failure,no
33,management,single,tertiary,no,307,no,no,cellular,23,jul,6,179,4,failure,no
35,technician,single,tertiary,no,144,yes,yes,cellular,4,feb,4,113,20,failure,no
46,admin.,divorced,secondary,no,1198,yes,yes,cellular,7,apr,1,307,1,other,no
36,services,married,secondary,no,145,yes,no,cellular,2,feb,1,252,2,other,no
30,blue-collar,single,secondary,no,228,no,no,cellular,5,feb,1,365,1,failure,no
38,technician,married,secondary,no,728,yes,no,cellular,18,nov,1,181,2,other,no
36,blue-collar,married,secondary,no,0,no,no,cellular,4,feb,1,244,1,failure,no
28,student,single,secondary,no,5916,no,no,cellular,22,may,1,63,5,failure,no
32,technician,married,secondary,no,367,yes,no,cellular,11,may,2,276,3,failure,no
23,blue-collar,single,secondary,no,537,yes,no,cellular,7,may,1,353,2,other,no
40,blue-collar,married,secondary,no,750,yes,yes,cellular,16,apr,1,281,1,failure,no
56,management,divorced,tertiary,no,505,no,no,cellular,9,feb,2,199,3,other,no
44,admin.,single,secondary,no,985,yes,yes,cellular,11,may,7,325,19,failure,no
37,technician,single,secondary,no,363,yes,no,cellular,21,nov,4,182,3,failure,no
43,management,married,tertiary,no,0,yes,no,cellular,7,may,3,293,5,failure,no
31,admin.,single,tertiary,no,383,no,yes,cellular,6,feb,1,214,1,failure,no
78,retired,married,primary,no,680,no,no,telephone,24,may,1,89,9,failure,no
45,blue-collar,single,secondary,no,0,yes,no,cellular,16,oct,1,165,3,failure,no
30,blue-collar,single,secondary,yes,447,no,no,cellular,19,nov,2,189,6,failure,no
35,technician,married,secondary,no,128,no,yes,cellular,29,jan,1,205,2,other,no
37,blue-collar,divorced,secondary,no,719,yes,no,cellular,13,may,1,365,1,failure,no
36,technician,married,tertiary,no,202,no,no,cellular,1,jun,1,192,1,failure,no
